Brand,Mileage,EngineV,Engine Type,Registration,Model,Car_Age,Mileage_per_Year,log_price,is_luxury,Luxury_EngineV_Interaction,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Original_Price
Mitsubishi,127,3.0,Petrol,yes,Outlander XL,17,7.47,9.539644119118783,0,0.0,False,False,False,False,False,13900.000000000002
Audi,400,1.9,Diesel,no,80,31,12.9,7.2078598714324755,1,1.9,False,False,False,True,False,1350.0000000000005
Toyota,1,2.0,Petrol,yes,Rav 4,9,0.11,9.945547979881786,0,0.0,False,False,False,False,False,20859.14999999999
Mitsubishi,100,3.2,Diesel,yes,Pajero Wagon,12,8.33,10.268130666124035,0,0.0,False,False,False,False,False,28799.99999999994
Mercedes-Benz,64,2.2,Diesel,yes,GLK 220,12,5.33,10.46024210819052,1,2.2,False,False,False,False,False,34900.00000000007
BMW,45,2.0,Petrol,yes,520,12,3.75,10.532096211958502,1,2.0,False,True,False,False,False,37499.99999999998
Mercedes-Benz,220,2.2,Diesel,yes,E-Class,16,13.75,9.88837391472608,1,2.2,False,False,True,False,False,19699.99999999999
Mercedes-Benz,116,2.2,Diesel,yes,Vito,12,9.67,9.457200449907708,1,2.2,False,True,False,False,False,12799.99999999999
Renault,265,1.5,Diesel,yes,Kangoo,17,15.59,8.433811582477187,0,0.0,False,False,False,False,True,4600.000000000003
Mercedes-Benz,322,3.0,Diesel,yes,Sprinter 318,18,17.89,9.796848442046416,1,3.0,False,False,False,False,True,17977.0
Volkswagen,0,1.6,Petrol,yes,Polo,10,0.0,9.389490237604502,0,0.0,False,False,True,False,False,11961.999999999993
Volkswagen,195,1.6,Diesel,yes,Golf VI,12,16.25,9.433483923290392,0,0.0,False,False,False,True,False,12500.0
Volkswagen,268,2.5,Diesel,yes,T4 (Transporter),22,12.18,9.126958763037132,0,0.0,False,False,False,False,True,9200.000000000005
Mercedes-Benz,148,2.2,Diesel,yes,E-Class,14,10.57,10.257659366256744,1,2.2,False,False,True,False,False,28500.00000000007
Volkswagen,38,2.0,Diesel,yes,Jetta,11,3.45,9.738023112808596,0,0.0,False,False,True,False,False,16950.0
Mercedes-Benz,212,5.5,Petrol,yes,S 500,19,11.16,10.116580767996837,1,5.5,False,False,True,False,False,24750.000000000007
Mercedes-Benz,3,2.2,Diesel,yes,ML 250,10,0.3,10.950806546816688,1,2.2,False,False,False,False,False,57000.000000000044
Toyota,87,1.0,Petrol,yes,IQ,16,5.44,9.332558004700433,0,0.0,True,False,False,False,False,11300.000000000007
Mercedes-Benz,119,4.7,Petrol,yes,S 500,13,9.15,10.839580911706465,1,4.7,False,False,True,False,False,51000.0000000001
Audi,270,1.9,Diesel,no,A4,24,11.25,8.006367567650246,1,1.9,False,False,False,True,False,2999.9999999999977
Toyota,250,1.8,Petrol,yes,Celica,25,10.0,9.190137664658664,0,0.0,False,True,False,False,False,9800.000000000007
Volkswagen,200,2.5,Diesel,yes,Touareg,19,10.53,9.461099090323366,0,0.0,False,False,False,False,False,12849.999999999996
BMW,55,3.0,Diesel,yes,5 Series GT,12,4.58,10.864751650053014,1,3.0,False,False,True,False,False,52299.99999999999
BMW,300,2.0,Petrol,yes,520,35,8.57,8.202482446576537,1,2.0,False,False,True,False,False,3650.0000000000005
BMW,82,3.0,Petrol,yes,X6,14,5.86,10.594131602877956,1,3.0,False,False,False,False,False,39900.000000000065
Renault,200,1.5,Diesel,yes,Megane,18,11.11,8.909235279192261,0,0.0,False,False,False,True,False,7400.0
Volkswagen,175,2.0,Diesel,yes,T5 (Transporter) ,13,13.46,9.546741177474823,0,0.0,False,False,False,False,True,13998.999999999973
Mercedes-Benz,270,3.2,Diesel,no,S 320,18,15.0,9.64859530290734,1,3.2,False,False,True,False,False,15500.000000000036
Renault,130,1.5,Diesel,yes,Clio,13,10.0,9.047821442478408,0,0.0,False,False,False,True,False,8500.000000000005
BMW,86,3.0,Petrol,yes,5 Series GT,15,5.73,10.388995368317827,1,3.0,False,True,False,False,False,32499.99999999995
Toyota,131,3.5,Gas,yes,Camry,18,7.28,9.595602772766828,0,0.0,False,False,True,False,False,14700.000000000002
Volkswagen,310,1.9,Diesel,yes,T4 (Transporter),28,11.07,8.779557455883728,0,0.0,False,False,False,False,True,6499.999999999995
Renault,139,1.5,Diesel,yes,Kangoo,12,11.58,8.961879012677683,0,0.0,False,False,False,False,True,7799.999999999996
Mercedes-Benz,290,2.2,Diesel,yes,Vito,20,14.5,9.071078304642676,1,2.2,False,False,False,False,True,8700.000000000004
Renault,56,1.6,Petrol,yes,Megane,14,4.0,9.104979856318357,0,0.0,True,False,False,False,False,9000.000000000004
Mercedes-Benz,139,3.0,Diesel,yes,Vito,17,8.18,9.602382459752208,1,3.0,False,False,False,False,True,14800.000000000027
Toyota,125,2.4,Petrol,yes,Camry,17,7.35,9.503009985939002,0,0.0,False,False,True,False,False,13399.99999999999
BMW,375,4.0,Diesel,yes,740,25,15.0,8.958925938694943,1,4.0,False,True,False,False,False,7776.999999999997
Toyota,92,1.3,Petrol,yes,Yaris,19,4.84,8.83927669058535,0,0.0,True,False,False,False,False,6899.999999999999
Volkswagen,270,2.5,Diesel,yes,T5 (Transporter),18,15.0,9.259130536145614,0,0.0,False,True,False,False,False,10499.999999999993
Audi,90,2.2,Gas,yes,S4,31,2.9,8.961879012677683,1,2.2,False,False,True,False,False,7799.999999999996
Mercedes-Benz,215,4.3,Petrol,no,CLK 430,24,8.96,8.318742252692399,1,4.3,False,False,True,False,False,4099.999999999999
BMW,260,2.0,Gas,yes,520,35,7.43,8.389359819906353,1,2.0,False,False,True,False,False,4400.000000000004
BMW,176,3.0,Diesel,yes,X5,13,13.54,10.63344870621879,1,3.0,False,False,False,False,False,41500.0
Mercedes-Benz,98,2.2,Diesel,yes,Vito,14,7.0,9.546741177474823,1,2.2,False,False,False,False,True,13998.999999999973
Mercedes-Benz,116,2.2,Diesel,yes,Vito,12,9.67,9.72913416539135,1,2.2,False,False,False,False,True,16800.000000000004
BMW,80,3.0,Diesel,yes,X5 M,12,6.67,10.976782033219948,1,3.0,False,False,False,False,False,58499.99999999999
Volkswagen,280,1.8,Petrol,yes,Passat B5,19,14.74,9.230142999272362,0,0.0,False,False,True,False,False,10199.99999999999
Mitsubishi,110,2.4,Gas,yes,Outlander XL,17,6.47,9.495519314209846,0,0.0,False,False,False,False,False,13300.000000000005
Renault,180,1.5,Diesel,yes,Kangoo,13,13.85,8.748304912379623,0,0.0,False,False,False,False,True,6299.999999999996
Audi,69,1.4,Petrol,yes,A1,13,5.31,9.74090979777877,1,1.4,True,False,False,False,False,16998.999999999996
Toyota,48,2.0,Petrol,yes,Rav 4,13,3.69,9.908475094047168,0,0.0,False,False,False,False,False,20100.000000000007
Volkswagen,100,1.8,Petrol,yes,Passat B6,17,5.88,9.287301413112312,0,0.0,False,False,True,False,False,10800.000000000007
Mercedes-Benz,245,2.2,Diesel,yes,E-Class,18,13.61,9.560997243589352,1,2.2,False,False,True,False,False,14199.999999999995
BMW,333,3.0,Petrol,yes,730,31,10.74,8.45531778769815,1,3.0,False,False,True,False,False,4699.999999999997
BMW,252,2.5,Diesel,yes,525,28,9.0,8.648221453822641,1,2.5,False,False,True,False,False,5699.999999999998
BMW,300,2.5,Gas,yes,525,21,14.29,9.38429367909962,1,2.5,False,False,True,False,False,11899.999999999998
Mercedes-Benz,330,2.2,Gas,yes,E-Class,30,11.0,8.229511118964457,1,2.2,False,False,False,True,False,3750.0
Mercedes-Benz,350,3.0,Diesel,yes,300,37,9.46,7.90100705199242,1,3.0,False,False,True,False,False,2699.999999999999
Volkswagen,239,1.9,Diesel,no,Passat B5,22,10.86,8.00603417874901,0,0.0,False,False,False,True,False,2999.0000000000023
Mercedes-Benz,240,3.2,Diesel,yes,E-Class,24,10.0,9.0595174822416,1,3.2,False,False,True,False,False,8600.0
Toyota,192,2.0,Petrol,yes,Avensis,22,8.73,8.846496938558838,0,0.0,False,False,True,False,False,6950.000000000001
Mitsubishi,69,2.4,Petrol,yes,Outlander XL,11,6.27,10.03889218954233,0,0.0,False,False,False,False,False,22899.999999999996
Volkswagen,185,1.6,Petrol,yes,Jetta,18,10.28,9.093806555720231,0,0.0,False,False,True,False,False,8900.000000000002
Volkswagen,317,1.9,Diesel,yes,T5 (Transporter) ,17,18.65,8.922658299524402,0,0.0,False,False,False,False,True,7500.000000000001
BMW,160,3.0,Petrol,yes,528,14,11.43,10.264652401747712,1,3.0,False,False,True,False,False,28699.999999999996
Mercedes-Benz,218,2.2,Diesel,yes,Vito,18,12.11,9.392661928770137,1,2.2,False,True,False,False,False,11999.999999999993
BMW,150,2.0,Gas,yes,320,22,6.82,9.305559638557115,1,2.0,False,False,True,False,False,10998.999999999985
Audi,167,3.6,Petrol,yes,Q7,17,9.82,10.043249494911286,1,3.6,False,False,False,False,False,22999.999999999993
Audi,1,2.5,Diesel,no,A6,27,0.04,7.843848638152472,1,2.5,False,False,False,True,False,2549.9999999999995
Toyota,388,4.2,Diesel,yes,Land Cruiser 80,28,13.86,9.0825070004663,0,0.0,False,False,False,False,False,8800.000000000024
Renault,220,2.0,Diesel,yes,Trafic,18,12.22,9.210340371976184,0,0.0,False,False,False,False,True,10000.00000000001
Renault,73,1.5,Diesel,yes,Kangoo,17,4.29,8.748304912379623,0,0.0,False,False,False,False,True,6299.999999999996
Toyota,160,3.5,Gas,yes,Camry,19,8.42,9.532423871145296,0,0.0,False,True,False,False,False,13799.999999999998
Volkswagen,176,2.0,Diesel,yes,T5 (Transporter) ,13,13.54,9.28266103355581,0,0.0,False,False,False,False,True,10750.00000000001
Volkswagen,207,1.9,Diesel,yes,Sharan,18,11.5,9.433483923290392,0,0.0,False,False,False,False,True,12500.0
Mercedes-Benz,250,2.2,Diesel,no,E-Class,22,11.36,8.612503371220562,1,2.2,False,False,True,False,False,5499.999999999999
Volkswagen,250,2.5,Diesel,yes,T5 (Transporter),17,14.71,9.495519314209846,0,0.0,False,False,False,False,True,13300.000000000005
Volkswagen,115,2.5,Diesel,yes,Touareg,17,6.76,9.903487552536127,0,0.0,False,False,False,False,False,19999.99999999998
Renault,30,1.4,Gas,yes,Kangoo,19,1.58,8.160518247477505,0,0.0,False,False,False,False,True,3499.9999999999995
Renault,94,1.5,Diesel,yes,Fluence,14,6.71,9.137769679141348,0,0.0,False,False,True,False,False,9300.000000000007
Audi,110,3.0,Petrol,yes,A6,14,7.86,10.325481962595504,1,3.0,False,False,True,False,False,30500.000000000022
Audi,190,2.0,Diesel,yes,A6,14,13.57,9.814656338829511,1,2.0,False,False,False,True,False,18299.99999999998
Audi,88,4.2,Diesel,yes,Q7,15,5.87,10.621327345686446,1,4.2,False,False,False,False,False,41000.00000000003
BMW,160,1.6,Petrol,yes,1 Series,21,7.62,8.318742252692399,1,1.6,True,False,False,False,False,4099.999999999999
Volkswagen,62,2.0,Diesel,yes,Caravelle,14,4.43,10.021270588192513,0,0.0,False,False,False,False,True,22500.00000000003
Volkswagen,272,1.9,Diesel,yes,Caddy,20,13.6,9.093806555720231,0,0.0,False,False,False,False,True,8900.000000000002
BMW,278,3.0,Diesel,yes,X5,22,12.64,9.543234787249512,1,3.0,False,False,False,False,False,13950.000000000002
Volkswagen,125,1.6,Diesel,yes,Caddy,14,8.93,9.104868739033948,0,0.0,False,False,False,False,True,8999.0
Toyota,67,1.6,Petrol,yes,Auris,13,5.15,9.55393007636626,0,0.0,True,False,False,False,False,14100.00000000001
Volkswagen,132,1.6,Other,yes,Bora,21,6.29,8.846496938558838,0,0.0,False,False,True,False,False,6950.000000000001
Volkswagen,180,1.4,Petrol,yes,Golf IV,22,8.18,8.902455592206882,0,0.0,True,False,False,False,False,7350.000000000001
Mercedes-Benz,180,3.0,Diesel,yes,Vito,17,10.59,9.769956159911606,1,3.0,False,True,False,False,False,17500.000000000015
Mercedes-Benz,222,5.5,Petrol,yes,S 500,19,11.68,9.9281801651265,1,5.5,False,False,True,False,False,20500.000000000015
Mercedes-Benz,49,4.7,Petrol,yes,S 500,11,4.45,11.652687407345388,1,4.7,False,False,True,False,False,115000.00000000009
Mitsubishi,132,2.4,Gas,yes,Grandis,19,6.95,9.314700387300425,0,0.0,False,False,False,True,False,11099.999999999993
BMW,175,2.0,Diesel,yes,520,14,12.5,10.305613759378778,1,2.0,False,False,True,False,False,29900.0
Toyota,131,2.0,Petrol,yes,Avensis,14,9.36,9.775370049755686,0,0.0,False,False,True,False,False,17595.000000000015
Volkswagen,170,2.0,Gas,no,Caddy,14,12.14,8.824677891164198,0,0.0,False,False,False,False,True,6799.999999999999
Audi,249,2.5,Diesel,no,A6,21,11.86,8.330863613224745,1,2.5,False,False,False,True,False,4150.000000000003
Toyota,50,5.7,Petrol,yes,Tundra,12,4.17,10.402746539930654,0,0.0,False,True,False,False,False,32950.00000000001
Mercedes-Benz,406,2.2,Diesel,yes,Vito,22,18.45,8.922658299524402,1,2.2,False,True,False,False,False,7500.000000000001
BMW,134,4.4,Petrol,yes,X6,16,8.38,10.425253116340452,1,4.4,False,False,False,False,False,33699.99999999995
Mitsubishi,98,1.5,Petrol,yes,Lancer X,15,6.53,9.0300168178449,0,0.0,False,False,True,False,False,8349.999999999984
BMW,350,2.4,Diesel,yes,525,33,10.61,8.318742252692399,1,2.4,False,False,True,False,False,4099.999999999999
BMW,230,2.5,Petrol,yes,525,35,6.57,8.45531778769815,1,2.5,False,False,True,False,False,4699.999999999997
Mercedes-Benz,207,2.2,Diesel,yes,Vito,17,12.18,9.581903928408666,1,2.2,False,False,False,False,True,14500.000000000004
Mercedes-Benz,184,2.2,Diesel,yes,Vito,13,14.15,9.169518377455928,1,2.2,False,False,False,False,True,9600.000000000004
Mercedes-Benz,162,1.8,Diesel,yes,B 180,13,12.46,9.786953736280177,1,1.8,False,False,False,False,True,17800.000000000007
Mercedes-Benz,152,5.0,Gas,yes,G 500,19,8.0,10.596634733096073,1,5.0,False,False,False,False,False,39999.99999999997
Toyota,152,4.0,Gas,yes,Land Cruiser Prado,19,8.0,10.085809109330082,0,0.0,False,False,False,False,False,23999.999999999985
Volkswagen,151,2.0,Petrol,yes,T5 (Transporter),20,7.55,9.02401079378469,0,0.0,False,True,False,False,False,8300.000000000007
BMW,278,2.9,Diesel,no,530,24,11.58,8.242756345714477,1,2.9,False,False,True,False,False,3800.0000000000014
Audi,150,2.0,Petrol,yes,A6,12,12.5,10.221941283654663,1,2.0,False,False,True,False,False,27500.000000000022
Volkswagen,248,2.0,Diesel,no,Passat B6,20,12.4,8.556413904569519,0,0.0,False,False,False,True,False,5200.000000000001
Volkswagen,220,2.0,Other,yes,Passat B5,20,11.0,9.047821442478408,0,0.0,False,False,True,False,False,8500.000000000005
Mercedes-Benz,59,4.6,Petrol,yes,S 500,14,4.21,10.680516217076775,1,4.6,False,False,True,False,False,43499.999999999985
BMW,240,4.4,Gas,yes,X5,23,10.43,9.546812608597396,1,4.4,False,False,False,False,False,14000.0
Mitsubishi,191,3.0,Gas,yes,Pajero Sport,19,10.05,9.35010231435134,0,0.0,False,False,False,False,False,11499.999999999976
BMW,97,4.4,Petrol,yes,750,14,6.93,10.621327345686446,1,4.4,False,False,True,False,False,41000.00000000003
Mercedes-Benz,150,3.0,Diesel,yes,GL 350,12,12.5,11.03488966402723,1,3.0,False,False,False,False,False,62000.000000000044
Audi,143,3.0,Diesel,yes,Q7,15,9.53,10.48849257447637,1,3.0,False,False,False,False,False,35899.99999999997
Mercedes-Benz,199,2.2,Diesel,yes,Vito,24,8.29,9.011889433252344,1,2.2,False,True,False,False,False,8199.999999999998
Mercedes-Benz,107,1.8,Petrol,yes,C-Class,17,6.29,9.75846178048587,1,1.8,False,False,True,False,False,17299.999999999996
Audi,2,1.4,Petrol,yes,A3,9,0.22,10.341710224882464,1,1.4,False,False,True,False,False,30998.99999999997
BMW,230,3.0,Diesel,no,530,22,10.45,8.038834757787749,1,3.0,False,False,True,False,False,3099.000000000001
Audi,250,2.0,Diesel,no,A4,19,13.16,8.648221453822641,1,2.0,False,False,False,True,False,5699.999999999998
Volkswagen,178,1.8,Gas,yes,Passat B5,24,7.42,8.909235279192261,0,0.0,False,False,True,False,False,7400.0
Toyota,180,2.5,Diesel,yes,Hilux,18,10.0,9.581903928408666,0,0.0,False,True,False,False,False,14500.000000000004
Volkswagen,214,1.9,Diesel,yes,T4 (Transporter),24,8.92,8.895629627136483,0,0.0,False,False,False,False,True,7300.000000000002
Mercedes-Benz,120,3.0,Diesel,yes,ML 350,15,8.0,10.42821608147111,1,3.0,False,False,False,False,False,33799.999999999985
BMW,330,3.0,Diesel,no,530,25,13.2,8.268731832117737,1,3.0,False,False,True,False,False,3899.9999999999977
Volkswagen,274,2.5,Diesel,yes,T4 (Transporter),24,11.42,9.277999020449997,0,0.0,False,False,False,False,True,10699.99999999999
Audi,177,4.2,Petrol,yes,A8,17,10.41,9.786953736280177,1,4.2,False,False,True,False,False,17800.000000000007
Mitsubishi,167,3.0,Gas,yes,Pajero Wagon,17,9.82,9.581903928408666,0,0.0,False,False,False,False,False,14500.000000000004
Mercedes-Benz,83,2.2,Diesel,yes,E-Class,13,6.38,10.305613759378778,1,2.2,False,False,True,False,False,29900.0
Mercedes-Benz,330,2.2,Diesel,yes,Vito,24,13.75,8.99961934066053,1,2.2,False,False,False,False,True,8099.999999999999
Mercedes-Benz,64,1.6,Petrol,yes,CLA 200,12,5.33,10.292145542327912,1,1.6,False,False,True,False,False,29500.000000000025
Mercedes-Benz,198,2.2,Diesel,yes,Vito,14,14.14,9.449357272446685,1,2.2,False,True,False,False,False,12700.000000000027
Volkswagen,250,1.9,Diesel,no,Golf III,31,8.06,7.089243155027514,0,0.0,True,False,False,False,False,1198.9999999999998
Volkswagen,250,1.9,Diesel,yes,T5 (Transporter),16,15.62,9.47262771040802,0,0.0,False,False,False,False,True,12999.000000000007
Audi,0,1.4,Petrol,yes,Q3,9,0.0,10.446377090555934,1,1.4,False,False,True,False,False,34419.45
Mitsubishi,145,2.0,Petrol,yes,Lancer X,16,9.06,9.0595174822416,0,0.0,False,False,True,False,False,8600.0
Renault,106,2.0,Diesel,yes,Trafic,12,8.83,9.254357257392956,0,0.0,False,False,False,False,True,10449.999999999984
Mercedes-Benz,145,2.2,Diesel,yes,Vito,15,9.67,9.786953736280177,1,2.2,False,False,False,False,True,17800.000000000007
Audi,215,2.5,Diesel,no,A6,24,8.96,8.174702882469461,1,2.5,False,False,True,False,False,3549.999999999998
Mercedes-Benz,0,2.99,Diesel,yes,GLS 350,9,0.0,11.652678711655406,1,2.99,False,False,False,False,False,114999.00000000007
Renault,190,1.5,Diesel,yes,Laguna,12,15.83,9.503009985939002,0,0.0,False,False,False,True,False,13399.99999999999
BMW,350,2.5,Diesel,yes,525,27,12.96,7.718685495198466,1,2.5,False,False,True,False,False,2250.0000000000005
Mitsubishi,115,3.0,Petrol,yes,Outlander XL,17,6.76,9.61573881119536,0,0.0,False,False,False,False,False,14999.00000000001
Volkswagen,140,2.0,Diesel,yes,T6 (Transporter) ,14,10.0,9.268609280100158,0,0.0,False,False,False,False,True,10599.999999999993
Audi,119,2.0,Diesel,yes,Q5,12,9.92,10.4341158035983,1,2.0,False,False,False,False,False,34000.00000000003
BMW,65,2.0,Petrol,yes,520,12,5.42,10.419300717813158,1,2.0,False,False,True,False,False,33500.00000000001
Audi,122,2.0,Petrol,yes,A6,14,8.71,10.034515814942532,1,2.0,False,False,True,False,False,22799.999999999996
BMW,0,2.0,Diesel,yes,X5,9,0.0,11.107450356812064,1,2.0,False,False,False,False,False,66666.00000000004
Audi,185,3.6,Petrol,yes,Q7,17,10.88,9.825526011066415,1,3.6,False,False,False,False,False,18499.999999999985
Volkswagen,192,2.5,Diesel,yes,Multivan,18,10.67,9.792555991828849,0,0.0,False,False,True,False,False,17900.00000000004
Mercedes-Benz,190,2.2,Diesel,yes,Vito,26,7.31,8.846496938558838,1,2.2,False,True,False,False,False,6950.000000000001
Mercedes-Benz,1,3.0,Diesel,yes,GLS 350,9,0.11,11.56171562913966,1,3.0,False,False,False,False,False,105000.00000000004
Renault,107,2.0,Diesel,yes,Trafic,12,8.92,9.392578591964387,0,0.0,False,False,False,False,True,11998.99999999998
Renault,189,1.9,Diesel,yes,Trafic,20,9.45,8.987196820661973,0,0.0,False,False,False,False,True,8000.0
BMW,280,3.0,Other,no,730,26,10.77,8.433811582477187,1,3.0,False,False,True,False,False,4600.000000000003
Renault,242,1.5,Diesel,yes,Megane,18,13.44,8.909235279192261,0,0.0,False,False,False,True,False,7400.0
Audi,147,3.0,Diesel,yes,Q7,17,8.65,10.221941283654663,1,3.0,False,False,False,False,False,27500.000000000022
Toyota,85,4.0,Petrol,yes,Land Cruiser Prado,18,4.72,10.221941283654663,0,0.0,False,False,False,False,False,27500.000000000022
Volkswagen,196,1.6,Diesel,yes,Caddy,14,14.0,9.190137664658664,0,0.0,False,False,False,False,True,9800.000000000007
Volkswagen,173,3.0,Diesel,yes,Touareg,17,10.18,9.95227771670556,0,0.0,False,False,False,False,False,20999.999999999985
Audi,199,2.7,Petrol,yes,A6 Allroad,22,9.05,9.104979856318357,1,2.7,False,False,False,True,False,9000.000000000004
Audi,100,6.0,Diesel,yes,Q7,16,6.25,10.915088464214609,1,6.0,False,False,False,False,False,55000.00000000005
Mercedes-Benz,65,4.5,Petrol,yes,GL 450,15,4.33,10.568749529606537,1,4.5,False,False,False,False,False,38899.99999999996
Renault,180,1.4,Gas,yes,Logan,19,9.47,8.294049640102028,0,0.0,False,False,True,False,False,3999.9999999999995
Toyota,152,2.0,Petrol,yes,Avensis,16,9.5,9.495519314209846,0,0.0,False,False,True,False,False,13300.000000000005
Volkswagen,108,3.0,Diesel,yes,Touareg,13,8.31,10.448714603019452,0,0.0,False,False,False,False,False,34500.00000000003
BMW,24,2.0,Petrol,yes,X1,13,1.85,10.126591103050316,1,2.0,False,False,False,True,False,24998.999999999993
Volkswagen,130,1.4,Petrol,yes,Golf V,20,6.5,9.185022563991891,0,0.0,True,False,False,False,False,9749.999999999985
BMW,390,1.8,Gas,yes,318,29,13.45,8.68270762989381,1,1.8,False,False,True,False,False,5899.999999999999
Volkswagen,290,1.9,Diesel,yes,T5 (Transporter) ,21,13.81,8.779557455883728,0,0.0,False,False,False,False,True,6499.999999999995
Volkswagen,127,1.6,Diesel,yes,Golf VI,13,9.77,9.305650551780507,0,0.0,False,False,False,True,False,10999.999999999998
Mercedes-Benz,320,5.0,Petrol,yes,S 500,27,11.85,9.84161214881804,1,5.0,False,False,True,False,False,18799.999999999993
Volkswagen,222,2.0,Diesel,yes,T5 (Transporter) ,14,15.86,9.525151111816216,0,0.0,False,False,False,False,True,13699.999999999996
Volkswagen,184,2.0,Diesel,yes,Caddy,18,10.22,9.047821442478408,0,0.0,False,False,False,False,True,8500.000000000005
Volkswagen,4,1.6,Other,yes,Jetta,9,0.44,9.857443614034722,0,0.0,False,False,True,False,False,19100.000000000007
Renault,70,1.5,Diesel,yes,Sandero,12,5.83,9.230142999272362,0,0.0,True,False,False,False,False,10199.99999999999
BMW,310,2.0,Gas,yes,520,25,12.4,8.961879012677683,1,2.0,False,False,True,False,False,7799.999999999996
Mercedes-Benz,273,2.7,Diesel,yes,E-Class,25,10.92,9.121509158269568,1,2.7,False,False,True,False,False,9150.000000000007
Renault,268,1.5,Diesel,yes,Grand Scenic,17,15.76,8.974618038455112,0,0.0,False,False,False,False,True,7899.999999999996
Toyota,40,4.5,Diesel,yes,Land Cruiser 200,11,3.64,11.184421397998191,0,0.0,False,False,False,False,False,71999.99999999991
Mercedes-Benz,52,3.0,Diesel,yes,ML 350,12,4.33,10.809727948556782,1,3.0,False,False,False,False,False,49500.00000000002
Volkswagen,90,3.0,Diesel,yes,Phaeton,14,6.43,10.714417768752456,0,0.0,False,False,True,False,False,44999.999999999985
Renault,141,2.0,Diesel,yes,Trafic,14,10.07,9.02401079378469,0,0.0,False,False,False,False,True,8300.000000000007
Renault,156,1.5,Diesel,yes,Kangoo,19,8.21,8.536995818712418,0,0.0,False,False,False,True,False,5100.000000000005
Toyota,116,2.4,Petrol,yes,Camry,16,7.25,9.635608107380529,0,0.0,False,True,False,False,False,15300.000000000031
Volkswagen,142,2.0,Diesel,yes,Caddy,19,7.47,8.895629627136483,0,0.0,False,False,False,False,True,7300.000000000002
Toyota,98,1.6,Gas,yes,Auris,12,8.17,9.595602772766828,0,0.0,True,False,False,False,False,14700.000000000002
Mercedes-Benz,197,2.2,Diesel,yes,Vito,22,8.95,8.974618038455112,1,2.2,False,True,False,False,False,7899.999999999996
Volkswagen,243,1.9,Diesel,no,Passat B5,26,9.35,7.972466015974565,0,0.0,False,False,False,True,False,2899.9999999999977
BMW,237,2.5,Petrol,yes,525,35,6.77,8.070906088787819,1,2.5,False,False,True,False,False,3200.0000000000027
Mercedes-Benz,160,2.7,Diesel,no,E-Class,25,6.4,8.389359819906353,1,2.7,False,False,True,False,False,4400.000000000004
Toyota,107,4.0,Petrol,yes,Land Cruiser Prado,19,5.63,9.94270826568941,0,0.0,False,False,False,False,False,20800.000000000007
Toyota,98,2.2,Diesel,yes,Rav 4,12,8.17,10.232791299678729,0,0.0,False,False,False,False,False,27800.000000000007
Audi,171,2.0,Diesel,yes,A6,17,10.06,9.711115659888671,1,2.0,False,False,False,True,False,16499.999999999985
Renault,67,1.6,Petrol,yes,Scenic,13,5.15,9.259130536145614,0,0.0,False,False,False,False,True,10499.999999999993
Mitsubishi,107,3.0,Gas,yes,Pajero Wagon,17,6.29,9.74090979777877,0,0.0,False,False,False,False,False,16998.999999999996
Audi,92,2.8,Petrol,yes,A6,12,7.67,10.46310334047155,1,2.8,False,False,True,False,False,34999.99999999997
Mercedes-Benz,142,3.5,Petrol,yes,ML 350,17,8.35,9.975808214115752,1,3.5,False,False,False,False,False,21499.999999999945
Mercedes-Benz,264,2.2,Other,yes,Vito,16,16.5,9.667765219015058,1,2.2,False,True,False,False,False,15799.999999999995
BMW,30,4.4,Petrol,yes,550,11,2.73,11.23261614684786,1,4.4,False,False,True,False,False,75554.99999999997
Toyota,180,2.0,Petrol,yes,Rav 4,22,8.18,9.093806555720231,0,0.0,False,True,False,False,False,8900.000000000002
Renault,189,1.5,Diesel,yes,Kangoo,17,11.12,8.748304912379623,0,0.0,False,False,False,True,False,6299.999999999996
Mitsubishi,109,3.2,Diesel,yes,Pajero Wagon,16,6.81,9.9281801651265,0,0.0,False,False,False,False,False,20500.000000000015
Volkswagen,165,1.9,Diesel,yes,Caddy,15,11.0,9.332558004700433,0,0.0,False,False,False,False,True,11300.000000000007
Volkswagen,63,3.0,Diesel,yes,Touareg,11,5.73,10.657259354912508,0,0.0,False,False,False,False,False,42499.99999999999
Toyota,95,3.5,Gas,yes,Highlander,14,6.79,10.23995978915734,0,0.0,False,False,False,False,False,27999.999999999953
Mitsubishi,38,1.8,Petrol,yes,ASX,13,2.92,9.769956159911606,0,0.0,False,False,False,False,False,17500.000000000015
Volkswagen,282,2.5,Diesel,yes,T4 (Transporter),25,11.28,8.961879012677683,0,0.0,False,False,False,False,True,7799.999999999996
Mercedes-Benz,1,2.2,Diesel,yes,GLE-Class,9,0.11,11.225230059096225,1,2.2,False,False,False,False,False,74999.00000000001
Renault,39,1.5,Diesel,yes,Kangoo,11,3.55,9.230142999272362,0,0.0,False,True,False,False,False,10199.99999999999
BMW,179,3.0,Diesel,yes,730,18,9.94,10.021270588192513,1,3.0,False,False,True,False,False,22500.00000000003
Mercedes-Benz,60,3.0,Diesel,yes,CLS 350,13,4.62,10.873830768729864,1,3.0,False,False,True,False,False,52776.99999999991
Toyota,127,3.5,Other,yes,Sienna,18,7.06,9.564512185696795,0,0.0,False,False,False,False,True,14249.999999999984
